SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC10149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC10151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5
SSC10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,7
SSC10153,0,3,0,408,12,4,0,23,6,12,0,5,0,7,71,136,0,0,0,0,0,0,0,0,0,0,3,6,225,35,8,387,46,215,11,40,5,40,78,1087
SSC10154,0,11,0,322,8,4,0,14,0,14,0,3,0,0,49,98,0,0,0,0,0,0,0,0,0,0,0,7,104,20,3,221,17,133,4,28,4,26,49,609
SSC10155,0,3,0,117,8,0,0,15,0,9,0,3,5,8,34,82,0,0,0,0,0,0,3,0,0,0,0,6,141,24,8,245,25,128,7,27,11,72,40,731
SSC10156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SSC10157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,13
SSC10158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,3,16
SSC10160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8
SSC10161,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,0,0,0,0,3,17
SSC10162,0,0,0,17,11,3,0,7,0,7,0,4,3,0,26,63,0,0,0,0,0,0,0,0,0,0,0,0,91,42,3,148,14,88,5,40,7,62,30,525
SSC10163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10164,3,8,0,602,22,0,0,21,0,8,3,0,0,0,62,119,3,0,0,0,0,0,0,0,0,0,0,4,323,38,9,352,57,215,9,37,10,41,68,1151
SSC10165,0,3,0,102,7,0,0,7,0,3,0,3,0,3,13,34,0,0,0,0,0,0,0,0,0,0,0,0,53,7,3,55,16,37,0,15,0,6,11,209
SSC10166,0,0,0,13,6,0,0,6,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,37,3,21,0,7,0,3,3,95
SSC10167,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,15,0,0,0,0,0,0,0,0,0,0,0,4,22,4,0,16,0,11,0,0,0,9,6,72
SSC10168,0,0,0,3,3,0,0,6,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,31,4,3,41,5,13,0,8,0,11,8,128
SSC10169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,13
SSC10172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10173,0,0,0,17,0,0,0,3,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,28,4,3,28,0,5,0,4,0,6,3,87
SSC10174,0,0,0,19,6,0,0,10,0,4,0,7,0,0,17,44,0,0,0,0,0,0,0,0,0,0,0,3,55,25,0,85,9,24,5,18,3,14,22,250
SSC10175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,12
SSC10177,0,3,0,223,23,0,0,19,0,10,0,7,3,4,35,102,3,0,0,0,0,0,0,0,0,0,0,12,219,16,3,340,20,118,6,37,10,47,35,857
SSC10178,0,0,0,65,6,0,0,9,0,3,3,0,0,4,17,45,0,0,0,0,0,0,0,0,0,0,3,3,114,12,7,116,19,69,6,25,13,50,24,439
SSC10179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10180,0,9,0,149,26,9,3,18,3,53,3,30,9,66,160,386,5,0,3,0,0,0,0,0,4,3,29,47,529,147,26,447,64,1131,35,507,93,868,208,4050
SSC10181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,13
SSC10184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
SSC10185,3,3,0,92,30,8,0,33,0,16,0,11,0,11,76,187,0,0,0,0,0,0,0,0,0,0,0,3,307,82,11,535,33,221,18,85,11,151,81,1540
SSC10186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC10187,0,0,0,48,8,0,0,0,0,0,0,0,0,0,16,22,0,0,0,0,0,0,0,0,0,0,0,3,28,11,0,39,3,20,0,5,0,0,17,122
SSC10188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10190,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,3,4,0,3,0,9,3,57
SSC10191,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SSC10192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10193,3,0,0,189,26,4,0,16,0,8,4,4,0,8,40,116,0,0,0,0,0,0,0,0,0,0,0,3,215,20,4,290,15,93,11,26,4,38,41,765
SSC10194,0,0,0,17,3,0,0,0,0,0,0,0,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,8,73,4,4,64,11,56,0,4,4,16,16,261
SSC10195,0,0,0,74,5,0,0,4,0,0,0,0,0,0,14,31,0,0,0,0,0,0,0,0,0,0,0,3,100,17,3,96,6,59,3,23,3,20,13,342
SSC10196,0,0,0,49,3,0,0,7,0,4,0,3,0,5,23,47,0,0,0,0,0,0,0,0,0,0,0,3,67,10,3,80,10,63,0,22,7,42,23,336
SSC10197,0,0,0,6,0,0,0,4,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,13,3,9,0,0,0,4,5,61
SSC10198,0,0,0,50,17,0,0,8,0,13,0,0,0,4,20,67,0,0,0,0,0,0,0,0,3,0,0,8,136,21,9,188,19,98,7,16,12,37,24,565
SSC10199,0,0,0,9,3,0,0,3,0,3,0,0,0,0,13,22,0,0,0,0,0,0,0,0,0,0,0,3,27,5,0,28,3,21,3,7,3,6,10,106
SSC10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,11
SSC10202,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,8,0,0,0,13,0,43
SSC10203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10204,0,0,0,12,4,0,0,3,0,3,0,3,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0,49,13,3,79,10,36,5,13,4,19,10,238
SSC10205,0,0,0,4,7,0,0,3,0,4,0,0,0,3,13,23,0,0,0,0,0,0,0,0,0,0,0,3,43,15,0,55,8,31,0,4,4,9,15,186
SSC10206,0,0,0,7,0,0,0,3,0,0,0,0,0,3,5,17,0,0,0,0,0,0,0,0,0,0,0,3,20,6,0,16,3,17,3,3,0,19,9,102
SSC10207,0,5,0,30,11,0,0,14,0,11,0,0,0,8,22,70,0,0,0,0,0,0,0,0,0,6,0,8,103,22,0,190,22,120,5,35,10,89,27,641
SSC10208,0,0,0,20,4,0,0,0,0,0,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,34,0,15,0,5,0,4,3,90
SSC10209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,5,3,19
SSC10210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6
SSC10211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10213,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,5,0,0,0,0,0,21
SSC10214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
SSC10216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,5,0,0,0,10,0,32
SSC10217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,0,0,0,0,3,0,21
SSC10219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,11
SSC10221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC10222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6
SSC10223,0,0,0,0,0,0,0,3,0,3,0,0,0,3,8,15,0,0,0,0,0,0,0,0,0,0,0,0,22,5,4,47,6,29,0,14,0,13,5,144
SSC10224,0,9,0,91,14,0,0,8,0,19,0,13,7,19,58,140,3,0,0,0,0,3,0,0,3,3,8,22,213,30,6,203,22,274,12,128,36,231,67,1225
SSC10225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
SSC10227,0,0,0,75,19,9,3,29,3,13,0,8,0,9,51,144,3,0,0,5,0,0,0,0,0,0,0,9,264,69,10,508,60,186,20,62,11,86,58,1326
SSC10228,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,19,13,0,28,5,15,0,9,0,21,3,111
SSC10229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,3,0,3,5,3,0,19,0,11,0,9,4,11,6,68
SSC10230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
SSC10231,0,0,0,32,5,0,0,11,0,7,0,0,0,4,18,50,0,0,0,0,0,0,0,0,0,3,0,8,102,15,0,128,12,78,3,26,6,49,24,449
SSC10232,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,26,3,15,0,7,0,11,3,96
SSC10233,4,22,3,1158,88,9,0,75,7,46,4,23,8,34,254,555,6,0,5,12,3,5,0,0,0,3,4,41,1564,214,35,1719,191,1275,45,268,60,372,277,6028
SSC10234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,4,0,0,0,0,4,30
SSC10235,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,18,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,12,0,3,0,4,0,5,9,63
SSC10236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10237,0,4,0,150,8,4,0,9,0,6,0,3,0,6,26,71,0,0,0,0,0,0,0,0,0,0,0,0,86,24,3,135,11,65,3,21,3,31,26,418
SSC10238,0,4,0,279,20,4,0,22,0,10,0,6,3,8,58,135,3,0,0,4,0,0,0,0,0,0,4,12,304,52,9,420,31,189,10,52,7,63,70,1199
SSC10239,0,0,0,21,3,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,21,7,17,0,0,0,4,7,90
SSC10240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC10241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6
SSC10242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10
SSC10243,0,3,3,445,25,0,5,27,0,18,0,8,3,10,84,177,0,0,3,0,0,0,0,0,0,0,4,12,572,43,18,512,37,317,5,49,14,60,94,1717
SSC10244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,17
SSC10245,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,3,4,0,0,0,3,0,26
SSC10246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SSC10247,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,6,0,0,0,0,0,21
SSC10248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,21,3,8,0,6,0,3,3,71
SSC10249,0,9,0,618,24,0,0,24,3,14,0,5,3,9,94,181,0,0,0,3,0,0,0,0,0,0,0,7,452,52,5,464,40,260,8,59,9,84,101,1539
SSC10250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10251,0,0,0,3,3,0,0,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,0,16,0,0,0,3,0,50
SSC10252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10253,0,0,0,25,3,0,0,10,0,0,0,6,0,9,27,53,0,0,0,0,0,0,0,0,0,0,0,5,80,24,3,133,12,68,7,30,3,40,29,435
SSC10254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,13
SSC10255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,9
SSC10257,0,5,0,118,11,0,0,10,0,15,0,5,0,13,52,114,0,0,0,4,0,0,0,0,0,0,3,13,198,36,8,210,30,180,5,63,19,108,58,903
SSC10258,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,3,0,0,0,0,0,26
SSC10259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,6,0,0,0,0,0,22
SSC10261,0,0,0,8,3,0,0,3,0,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,23,5,17,0,0,0,0,3,76
SSC10262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4
SSC10263,4,10,0,484,50,4,3,32,0,20,0,4,0,13,69,194,3,0,0,0,0,0,0,0,0,0,0,8,518,34,9,342,36,266,11,51,9,74,75,1411
SSC10264,0,3,0,22,3,0,0,5,0,7,0,4,0,7,16,48,0,0,0,0,0,0,0,0,0,0,0,3,56,14,6,83,13,70,3,23,3,62,22,357
SSC10265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,8
SSC10266,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,8,0,0,0,3,0,35
SSC10267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,15
SSC10268,0,0,0,17,3,0,0,3,0,3,0,3,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,42,5,9,63,6,52,7,10,4,35,9,239
SSC10269,0,0,0,10,3,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,21,5,7,26,4,18,0,6,0,6,7,89
SSC10270,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,3,0,19
SSC10271,6,10,0,572,27,7,0,36,0,32,0,11,4,13,77,206,0,0,0,0,0,0,0,0,0,0,0,11,263,41,6,356,46,326,3,70,16,56,78,1264
SSC10272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,13
SSC10273,0,0,0,15,0,4,0,8,0,7,0,3,0,3,29,59,0,0,0,0,0,0,0,0,0,0,0,0,54,36,4,98,12,66,3,33,3,35,36,386
SSC10274,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,3,0,18
SSC10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10276,3,0,0,105,9,4,0,15,0,11,0,3,0,8,46,88,0,0,0,0,3,0,0,0,0,0,0,8,148,27,0,243,30,116,10,37,8,71,45,725
SSC10277,0,0,0,69,14,0,0,18,0,14,3,3,0,11,40,99,0,0,0,0,0,0,0,0,0,0,3,4,169,20,6,278,27,143,10,33,5,72,44,809
SSC10278,0,0,0,6,0,0,0,5,0,0,0,5,0,3,6,15,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,26,4,10,3,11,0,15,6,93
SSC10279,0,10,0,89,16,6,8,10,0,25,0,9,9,30,79,196,0,0,0,0,0,0,0,0,3,4,5,15,256,83,15,241,38,356,19,140,34,291,90,1569
SSC10280,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,4,0,0,0,0,0,28
SSC10281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10283,0,7,0,422,23,4,3,27,3,13,0,8,0,6,61,149,4,0,3,3,0,3,0,0,0,0,0,17,330,46,15,484,43,176,8,43,5,78,65,1285
SSC10284,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,9,4,3,0,5,3,46
SSC10285,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,13
SSC10286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,16
SSC10287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC10288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC10289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,10,0,8,0,0,0,3,0,37
SSC10290,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,0,0,0,14
SSC10291,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,3,0,0,0,0,3,21
SSC10292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
SSC10293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,3,12
SSC10294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC10295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,5
SSC10297,0,0,0,61,10,3,0,11,0,0,0,0,3,4,21,48,0,0,0,0,0,0,0,0,0,0,0,3,100,18,3,156,11,57,3,15,3,18,21,402
SSC10298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,8,0,3,0,0,0,19
SSC10299,0,4,0,59,9,3,0,14,0,23,0,4,3,27,51,125,0,0,0,0,0,0,0,0,0,3,4,17,179,46,15,175,17,332,3,159,24,248,54,1247
SSC10300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SSC10301,0,0,0,4,4,0,0,3,0,0,0,3,0,7,9,33,0,0,0,0,0,0,0,0,0,0,0,0,54,12,4,72,13,56,4,20,3,41,11,292
SSC10302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,4,0,0,4,16
SSC10303,0,0,0,43,6,3,0,10,0,11,0,7,0,8,34,89,0,0,0,3,0,0,0,0,0,0,0,12,124,31,5,206,31,165,11,56,16,144,38,827
